pos_words,value
discounts,10.03438575068659
buttonsi,10.024395237334717
clans,10.021226448642855
dropped,10.019195893814429
meaning,10.002118029983322
nimble,9.979643756908192
moreonly,9.97624528911673
everythingfirst,9.941988657038472
picky,9.94008687081322
clarityanother,9.91918626855991
flaw,9.910062223807397
onemonthold,9.90547307128957
indoor,9.88337253086597
durable,9.881199620142825
stored,9.873855245649887
stating,9.872636623151896
nonenglish,9.86263142662039
dayfrom,9.856103148476986
twist,9.836066187089022
care,9.835859585989585
backit,9.8189052659254
status,9.7789240408511091
softwarehardware,9.777365400912776
congratulations,9.766449348589981
pantech,9.749971763671956
androit,9.749616797616412
issue,9.729243204775846
unbloated,9.718647895543613
expensive,9.71702938968541
choicebut,9.670822823923134
health,9.66828850202305
ruggedthe,9.653423482458452
greatest,9.64946540424972
end,9.645478155936447
comercial,9.64047561391855
ownedwhen,9.639964925420308
buds,9.630456365369234
modetouch,9.603526587519497
partition,9.600763369780685
nanosim,9.59637810838031
moniker,9.59258398391637
afford,9.58471714271421
pinger,9.578057030176344
blacberry,9.571986160678374
communicated,9.5691217461221445
regard,9.567240116272352
tree,9.565018809978643
sucksthough,9.546321536824264
knockoff,9.544531187077322
screenand,9.53591855520068
protrude,9.523293998165375
thembattery,9.512661818839574
rectify,9.508995589617323
attnokia,9.503568295202225
bank,9.495907218439834
doubt,9.491819015708234
struggle,9.487537080387494
comparing,9.478956273461392
quattro,9.47549245054769
account,9.475225086381544
wind,9.472785569545096
phonenone,9.455790508649283
hydro,9.438424552310492
onley,9.43645577656918
drawback,9.433111109141826
maturity,9.413713497412516
updated,9.406478163300912
continuous,9.399614118063615
arms,9.39363957929614
networking,9.37963523670995
bbs,9.371463498468385
beforefairly,9.368611370221853
offensive,9.351449538713261
ripoffs,9.350014789191862
premium,9.335745580435551
generates,9.33164234627693
matter,9.329266322690515
momwe,9.324223093716261
built,9.324114939234715
easier,9.314002953324255
brace,9.305774138389191
forand,9.302246013131075
hardwarde,9.287889598214372
attached,9.273051551434076
temporarily,9.26281295145693
displaymate,9.254009289204658
ive,9.241644835373739
loversis,9.233564761700551
pricecheap,9.232124708775977
lightly,9.225010372110901
itthanks,9.22180298422841
refresh,9.212024024790438
bounds,9.20078964167147
calculate,9.200289598706156
vertical,9.181923139414058
lightyears,9.17944190055346
mode,9.178069072648427
sym,9.167677401335915
roadthe,9.166291451787384
envy,9.158926727791057
disconnect,9.154573741459757
warning,9.147328991000549
becsuse,9.146428749163169
deplorable,9.142285928042117
reviewthe,9.132629053950673
motionno,9.119450137471942
monitoralso,9.11129106045831
datathis,9.108978715977448
handsfingers,9.094593007593966
regimen,9.078623544410803
screenthin,9.078240159918035
shorter,9.069968816076978
fulfilled,9.068856996869732
headache,9.066815218911877
siis,9.058942423840895
compatibility,9.055495411570625
peppy,9.055251747630214
havehad,9.051868968763527
jailbreak,9.042321664762985
batts,9.034391913448665
scream,9.026087651508181
planning,9.022946468456034
stressful,9.017500970071037
albums,9.000777337955505
road,8.992898604180636
fulfill,8.98583985742676
cases,8.981628247569239
immediately,8.961548375447357
awesomeno,8.95963444509819
bang,8.951575890267183
greatttttttttt,8.941062162508258
decide,8.929537837478
screens,8.915400647673009
qualified,8.914822632495488
instragram,8.914295508293714
communications,8.901053247892095
beats,8.900338904107029
confusing,8.867864416209882
seamlessly,8.866504548142215
broadest,8.86328914582849
ace,8.862960764740201
creamy,8.856449357261614
seals,8.8539489125409
amazingly,8.848543289362219
boost,8.846578516631281
include,8.843892251908029
bout,8.815926900123799
reference,8.8142756483285
flawlesslylooks,8.802008580515894
emergencies,8.795860135468185
review,8.7802334857022
stopping,8.777357086203748
dollarsps,8.774074438880929
clear,8.77202303642545
krait,8.77093663648387
jumping,8.76781431422098
contracts,8.751302922146097
couldve,8.750795396354613
sacrifices,8.749072189127531
clean,8.743165613305374
keeping,8.721603362280787
squares,8.707793893507787
practical,8.688129943107079
spen,8.685232952580646
gorgeous,8.685175006992417
cam,8.678771636973446
tracfones,8.670139415755195
pet,8.669955736982367
disable,8.669389456400378
ups,8.657138753593772
sanyone,8.654922055172147
clearlyalso,8.654075664558794
fue,8.646529104913547
quirky,8.640999357611621
terms,8.634856225344663
gigsdo,8.63449745175865
intensity,8.631505163729646
mart,8.626109983212933
differentstreaming,8.611625688591362
access,8.610556933641758
screan,8.586785237804603
listen,8.58589842627028
complain,8.575673307729373
platform,8.571879158407562
excelent,8.55635567779954
exhibit,8.532127488811991
yield,8.529314176415914
fascinated,8.527479629908754
clot,8.512205598169585
friendly,8.49960244663594
carries,8.491640065053398
label,8.491279340684345
processor,8.48491108432169
geat,8.484485903134093
excitement,8.477010509161333
brings,8.46973894111283
discussion,8.464259455251552
physical,8.450412015794805
bolts,8.447916303533113
pencil,8.437221718594888
shocking,8.43635598598301
everythingi,8.432138021111514
wait,8.429671985584958
rude,8.425126709854803
estoy,8.42392336451513
telephony,8.419731195288389
misdeal,8.419392105273134
puerto,8.409086267670675
braking,8.391775950591441
hourssometimes,8.382959941297052
htcdevcom,8.380217516146395
fours,8.364219470932039
purposely,8.363071594881616
internacional,8.355104918867827
wished,8.327023958499433
unlimited,8.32127108587862
reads,8.320895902472005
tether,8.32046075982137
software,8.316191667614738
instagram,8.314747062230044
normal,8.3088452758387
frustratingwhat,8.302828641409603
amazoncom,8.300920831860747
planand,8.298066417037242
stockthe,8.285632166877178
helloum,8.278064427026147
paragraph,8.277977507011732
electronics,8.250109605421262
tethering,8.249891827769813
conditionloads,8.248881148478882
rated,8.246356348247224
adicin,8.2454187631885425
dream,8.243382818115528
resort,8.243265987122854
doubles,8.235472417740318
bossi,8.229915206966544
dial,8.217530473126473
fleshing,8.205647585632793
countries,8.193007907693591
phoneso,8.18010722852036
seal,8.174299170394557
stare,8.173489041967892
wiped,8.1656830078099
redundant,8.152016751563272
heavily,8.145888064146474
movie,8.141223280314266
addition,8.128197916129032
quickly,8.121293782366504
payasyougo,8.115891009763828
belive,8.109497952584157
gifti,8.103743386698898
asiathanks,8.100657481436158
beat,8.095276311849007
makehe,8.087126557041923
converted,8.073293745579374
sii,8.071463342815685
lousy,8.063664111895433
functioning,8.059890736905043
motion,8.03058497573609
pressed,8.024927880472438
reordered,8.021821179129498
loosing,8.021472576319049
reader,8.018235607390174
specifically,8.011421430053652
receiving,8.00710128042468
blu,8.004157598714942
grossly,7.990599923745755
extras,7.990534186660813
adult,7.984304845635684
completamente,7.983604603286517
micro,7.983296172444227
change,7.9768286210776145
french,7.976523670990666
favoriteother,7.972692061734321
hell,7.970912129310069
subway,7.9624616839550955
places,7.960395960078001
peruse,7.959829870622897
brans,7.951638487879588
nexta,7.928296667717484
lacking,7.921670961109154
nag,7.9192594141763175
scenarios,7.913544311838007
dismay,7.907968889180324
dose,7.900439880103026
suggestions,7.899978009738429
fineit,7.899613549069589
aredroid,7.899408645437741
iphonethere,7.892432575100968
conditions,7.891962031635881
hasslemy,7.880601723993699
wellone,7.878788920443574
outit,7.876654243305827
pornwhen,7.874440156139151
pile,7.8742254005116035
feeling,7.866914208053114
fastno,7.863996126420871
onem,7.862602926753792
slowno,7.857604164746275
politely,7.850502876416743
oneboth,7.85002329365537
luck,7.838310929287327
tight,7.831426330548713
appcamera,7.824109113842392
manufacture,7.822556688205904
heres,7.813899721233045
shut,7.803043994497473
slim,7.800718137923555
avid,7.788507288187951
wifijunk,7.785489016741566
buttons,7.782322894764144
subtantial,7.779411833763187
phoneaudiothis,7.775607260374257
wher,7.76492126570184
affort,7.749444968885753
complaints,7.743290940054423
crowd,7.739483345852945
yesterday,7.736011137790487
targetted,7.732676571452426
itanyway,7.718695093251496
nicefor,7.707092926432497
seriouslyoh,7.695040844218384
indicating,7.664351876885611
nikon,7.658387837169288
sed,7.6563561615412326
friends,7.64029961394153
lasta,7.631646004609286
cameras,7.629827505585021
intact,7.622187688475129
sandwiches,7.620514678594009
wantsorry,7.619090079088523
hibernating,7.611828291752542
heft,7.59462788840985
experiencetheres,7.585653996688808
blackblack,7.565154354754355
assuredly,7.5533648814360586
photosvideos,7.550819376301476
credited,7.545885235154596
duty,7.545435392441324
pearl,7.536061612266204
keyboard,7.531654849243925
covering,7.527909080452025
comfortable,7.518656097423918
child,7.5097880220362
input,7.508146928355232
internets,7.500679769174233
fascinate,7.492455416831097
buttery,7.483512477886196
velocity,7.4764192484039595
content,7.457905922031415
fantastic,7.436325535788055
downright,7.425828838586639
coolest,7.42354585881287
typeclam,7.423352870934674
mid,7.403523559891931
carma,7.401261114344471
shifting,7.398070912336322
prompted,7.388480755048764
flourish,7.3872104091981186
spaceoverall,7.3804589143915615
marring,7.380454548759135
bandas,7.376141135270161
sellwith,7.373416887527381
downside,7.36607897074996
userfriendly,7.363487132029994
keyboards,7.3559906652852876
itnow,7.355598236988748
cabsince,7.354272992864432
resolution,7.353496522171161
suggests,7.339516325546408
dominican,7.334404057761325
realworld,7.328162831451686
trivial,7.311351447925557
shock,7.3024335047423286
front,7.297779163039479
easilycons,7.293896557031547
flashcontent,7.292822392533552
entries,7.292415475450617
sonysonyericssonxperia,7.292106945021101
plate,7.288396851237671
swore,7.287962732234173
itits,7.285887164718124
bless,7.2760935317460005
basically,7.27510697575846
requested,7.259793031214926
specialist,7.254795555368181
interfaceui,7.241860549078956
iconography,7.2321923556013035
llamas,7.232087719601842
offeredthe,7.231622944686111
boyfriends,7.2306624951269445
brown,7.2198930696244465
wallpaper,7.216522014458176
inconvenienced,7.211031797386044
saturatedand,7.201614055063099
suspicious,7.195153027768976
times,7.195046634962868
fits,7.190975565284487
mug,7.186155359895034
reapplied,7.1825491114660815
fari,7.175763918880479
improvementnow,7.1752615918463505
pproblem,7.170604733287711
facebook,7.167332320399245
stream,7.15580857734042
framaroot,7.154897210990108
lteif,7.13049885328651
smoothly,7.122205032916183
spherical,7.117768319791289
heights,7.109677983489562
perfect,7.108487655426206
delivers,7.10435163859963
velisgmailcom,7.091303738890011
yeah,7.078022979685954
conditionall,7.069252389104977
crispi,7.065847071004102
storing,7.059244414718347
anyonenow,7.046607798676563
saved,7.02774548109818
haha,7.0243216240711375
future,7.019203919252427
palm,7.015031429438978
usedagain,7.011805729260262
dunk,7.001008708833171
thispara,7.0004031261967805
fixedmorals,6.9907856036167235
benton,6.981718446210713
concerns,6.977643684468274
unbelievably,6.97661885233383
hershe,6.9764734971485876
agan,6.975929846861888
messing,6.967514748942308
c訣mara,6.967093909185
owned,6.959499881016498
praises,6.933762316447308
stupid,6.922954576324467
hasa,6.917680600249432
phonesucks,6.917016403617794
direcetions,6.907985542728858
upload,6.906036120910749
dents,6.877701572961488
helping,6.8743284038927905
questionim,6.869272095310148
upgrade,6.8642718975832535
positives,6.849978687890357
warns,6.835908404761178
women,6.833617120418534
comment,6.832185723870274
head,6.8157507006750215
smartphoneadditional,6.809649999782171
bunch,6.809228838798951
nowperhaps,6.803333684236473
phonewhat,6.8009033416330364
routed,6.8008118184178095
laterupdated,6.796607446850251
phoneperfect,6.793437824965329
evothese,6.789527329406878
lowes,6.779658880812998
verdict,6.776142686241584
commitment,6.770666397759518
displayit,6.758312763535023
critiqued,6.752344909702964
shiny,6.747223427849299
itvaluable,6.743403747706515
chargerstarted,6.734207234043386
funciana,6.729593912375098
talent,6.707378912706897
replaceable,6.706538412834308
derek,6.705378291870408
reflection,6.701183075592491
curve,6.689150268679963
marks,6.6873540479438525
order,6.687299625285094
logic,6.684217422090595
midnight,6.683850933393553
dualband,6.674253560239163
delighted,6.670183483117191
btw,6.658351124927902
smarter,6.656024516090823
talkso,6.651681374143509
aspect,6.647320873854139
grrrrrrreat,6.634126484349718
closed,6.632139636141371
feel,6.631002135103261
friend,6.629652156165054
recommendthe,6.625540435057295
freezy,6.624999403329109
unblock,6.622296598526282
idiotsseriously,6.616855728805864
imeis,6.604839216368074
instantaneous,6.602800247448963
united,6.601732019408511
dogeared,6.60077516920006
clunkiest,6.5974158149800495
deadwhen,6.594108085839829
rangecustom,6.593765185808533
republic,6.593630966078859
resulution,6.588358570230679
reconoci,6.582992052690104
die,6.570805246589034
mediatek,6.561417086915674
redwhite,6.561394402457327
stripes,6.558167927762308
shabby,6.555843382863538
inserting,6.555455639448457
compartments,6.551797036416055
kyocera,6.551041168186425
opera,6.5458547281069634
sturdy,6.538106923223563
himno,6.531449571468157
disposable,6.526041254504983
blamed,6.5251324481427755
batterry,6.523406235657219
habit,6.5200850355346915
camera,6.519905882720738
cyber,6.507444669393847
carrierswith,6.503755162536178
slides,6.5024262995557445
loves,6.497298733334198
financial,6.493592521298398
downloading,6.493424704284315
argentina,6.491610952447047
supposedly,6.4909152299480315
compared,6.487247748932266
sucksbought,6.480506332889988
betteri,6.476964180502685
main,6.471991959623853
speakerphone,6.471556021054408
ffffff,6.469236521144727
complained,6.464044515387662
agreed,6.453432645698529
wiggle,6.449264797534184
doorsteps,6.447682994360482
reconstructed,6.4446535553108975
slowinternet,6.439853144159897
itcant,6.438738914802747
rage,6.438523625038345
brandnew,6.424963734806386
brand,6.417667702069102
flickers,6.4169486145310675
names,6.41415775562517
mbcamera,6.408403885027154
protective,6.391655502245995
opensource,6.389177555525477
sizeresolutioni,6.381762833374906
adapt,6.377194593180082
recording,6.372156025279021
effort,6.368937267632289
snapshot,6.364051456624073
finally,6.363963510178659
overseas,6.363488961399653
colorused,6.362831492531274
laid,6.3528646407238245
prominentlyphone,6.337595541836504
schools,6.336341463288933
backi,6.335045409136504
yonip,6.328621648754398
storageupdate,6.3215923180067515
minimalist,6.30941786047709
widening,6.3079617399235755
adults,6.295580136783374
hes,6.292871783944905
voiceask,6.291405986548141
assistant,6.285877081462327
zone,6.280947196950856
replaced,6.26669300907079
supply,6.254167105634504
motorolastock,6.253252949649792
fave,6.231354642185978
onlybissue,6.230113737360589
decent,6.2197854616295265
freethe,6.2093181256590775
exceedingly,6.203561169683432
hangsthe,6.201999499489527
scratches,6.201338739184108
perfectlythanks,6.1958801337862734
filters,6.185859685987571
town,6.166494183261591
defenitely,6.163488240649332
minumum,6.158240668531167
digressthis,6.1425105104122135
layer,6.140693534296086
it됛찶l,6.13065839893518
ericson,6.13036924664485
buy,6.125213446699524
toddler,6.123333968470328
revolution,6.12056511315971
wheel,6.112264748413985
dvd,6.104186341504962
bigdoes,6.104152430722868
affordablelove,6.1013538768500855
priceoh,6.096393586674927
rarely,6.095808890624833
kirch,6.07872337413694
darkens,6.067022908270329
engineering,6.06642895092905
videos,6.05626945329655
hear,6.054231110453046
wife,6.04766456711883
ground,6.0464817936034265
downgraded,6.036333553862927
talks,6.032058425198063
anyonethanksshrivaths,6.031272607610523
exact,6.028192223623324
excelente,6.0275529120006635
ringing,6.022617998741232
maintain,6.013382833349754
minute,6.010233766517769
cameragood,6.002951284321427
treys,5.996039486011506
talked,5.995803369987692
mytouch,5.991162084411731
speaking,5.979474505809637
giving,5.978277866500127
constant,5.967764676252273
sets,5.966107506479391
infuriated,5.959841837949314
choice,5.948340991824946
moneyvalue,5.947658897225352
marches,5.94498611933421
horriblecamera,5.936666470008723
restrictions,5.9358556348219125
cheapest,5.9341010304778194
hit,5.933802302938095
rub,5.92659023211249
early,5.9225971460266855
rivals,5.919704967652329
restore,5.913765521360618
cookie,5.910158488164204
evet,5.903996989568315
texting,5.901346191502343
bothered,5.892055539787792
gambia,5.88919358700632
true,5.8857898671469515
anuncia,5.879367382811158
parcel,5.876639214679735
match,5.867373863491935
padding,5.853673399529317
guy,5.8475003293110515
daughter,5.8428209047713375
launchmicrosdup,5.84242897991618
robbing,5.832001832574329
choices,5.828672965410039
visuals,5.819089755685311
moon,5.814745879884893
quickim,5.8124673360261205
computerandroid,5.810014192263491
tmobile,5.801082276042352
product,5.8007199641265
email,5.797303711535018
operations,5.787267696311448
airvoice,5.784107517154441
yourselfi,5.780265762003971
bbm,5.776123841237328
prosthis,5.773986496599803
flip,5.765780020920913
smartphonesvery,5.765312417168329
shouldve,5.752778335434384
familiar,5.7526109775874295
programs,5.752249783160599
deplete,5.7404762072458295
frequency,5.736450399584868
punctual,5.727591551566074
lyed,5.725733360812609
reminds,5.7188733861331285
setting,5.714094002499685
hurt,5.7092372531068385
sink,5.699371761200164
opinions,5.697472149626536
speakervolume,5.694540884119829
shipment,5.6902723483836235
onei,5.683957478930184
comprehensive,5.679967785778654
combines,5.674768274891653
videoplaceholderstyleheight,5.666631748230781
triple,5.660531787331661
showed,5.658576247490408
spend,5.656827148836265
kitkat,5.652280717401232
stand,5.649924709040937
addedusing,5.649868062710342
station됛,5.643282469243856
itby,5.64159418833742
choose,5.640835953967064
phonethe,5.639203593897893
lacks,5.639167625339783
obsoletion,5.605349302344585
mention,5.599103632914561
corrected,5.596284034149182
blind,5.595473015763952
submerged,5.592452110595836
action,5.588378604267839
essentially,5.582844466998359
design,5.581681851689063
annoyance,5.580465785678485
wellcrafted,5.574234261883068
lense,5.573595297027692
sending,5.572537746324761
sunlight,5.570615932591752
speech,5.566207596390106
motorolo,5.561250205296602
fitst,5.5545577841360805
ehole,5.544315541528788
performed,5.542519678379081
short,5.5419335339641815
ringtonesalerts,5.536504617453842
qwerty,5.53134377614531
relocate,5.526566010883265
crashit,5.521386575917209
phonebe,5.5191072248581134
nope,5.514631592936771
speeds,5.511171814696125
fresh,5.509235549828752
itstorage,5.498849459049982
hassle,5.49786999096678
photo,5.496373619479754
port,5.491768823668664
versions,5.490688597498751
fancy,5.48928356199178
protect,5.489125801585957
systemi,5.487236440578775
noting,5.473789573048062
mom,5.4715677467475405
list,5.467461599958343
phonemanthis,5.46531609145817
bucks,5.459537069439742
cute,5.458866094192758
slight,5.45741517810717
rent,5.455476988253262
sleek,5.453272634647161
tracfons,5.448788518728105
browser,5.446061434490392
puedo,5.435211471462996
harmony,5.431104732299074
leap,5.4235471481537685
glance,5.4224490103559795
meets,5.399982414054037
locate,5.397960969260744
peoples,5.397810399250824
causing,5.396698040886472
untangling,5.39622795631743
repeatedlyi,5.3932646647390525
generally,5.386865931311326
lame,5.373246962882332
give,5.3704730642563785
services,5.369174208312361
spect,5.35248297692645
gaze,5.351633402388877
ughhh,5.343936712759966
smallsimple,5.340404402639689
adept,5.338893963483692
post,5.338394514853177
lockscreeni,5.319953106405234
pretty,5.319898938489497
movieframeid,5.317658839683612
freak,5.302139181083515
inconveniencebattery,5.295159398039558
pictures,5.29410059718317
shorten,5.273918497812475
reliablei,5.269046014087816
garmin,5.268225460150545
boxi,5.2583680724457444
marvel,5.253338012187843
locations,5.248393912957541
godsend,5.244618893957525
fully,5.238189144005696
intuitive,5.237169631945589
fivestar,5.227057499782033
evidently,5.226521554201322
hooked,5.214910640739905
tired,5.196973743008007
slowness,5.1887483780770856
hesitate,5.183170323492481
parents,5.173560667657659
themsamsung,5.169930816100018
portrait,5.166961527281329
protects,5.161973448225315
thousands,5.159814587662746
richness,5.155264485884484
chargewhen,5.148517918474863
radio,5.146147792735021
mortar,5.129944308897425
daysnow,5.126495163215389
fiasco,5.122894560931183
designated,5.114444828248519
offered,5.112254677658859
coffee,5.106227378222807
phoneall,5.103828151883745
gains,5.100095920476644
forsaken,5.094697100829492
itd,5.09365442078005
roadtrip,5.089263534603928
responsibility,5.088277775351916
octa,5.085593814016474
isverizon,5.080542418069101
possibly,5.077390371583902
reccomend,5.072549883624457
fastest,5.070704233587416
shake,5.070366531263261
sync,5.063404226423528
phonespeaker,5.063316846524476
spare,5.061252185179683
flips,5.057624554716052
phonewoot,5.054253728984521
tests,5.050270653129097
lackin,5.049564892067898
graphically,5.048709974345945
unlock,5.040045743307074
sporadically,5.028934705367249
storagethe,5.023420476074817
chargeonly,5.020097130243108
reasonable,5.018403478572492
connects,5.013123135849577
worry,5.011245474978652
movies,5.004429158286667
swipes,5.001926001175137
someday,5.00103265957687
similar,5.000064963806803
intending,4.983666407966002
feels,4.98102368909599
locator,4.980957090521326
inspite,4.975861322954721
tom,4.9753706585123645
honestly,4.972682871646984
settingconclusionthe,4.959992186228008
hone,4.958627808690803
respond,4.952030994563245
thunderbolt,4.9505419605818854
unsatisfied,4.945123750262397
offering,4.9370437603646256
honesty,4.936093204670921
backward,4.933398806338686
buck,4.930458412893185
proven,4.928320135977285
packaged,4.928272672069985
missing,4.922821826608535
woods,4.922102180435908
prosnice,4.921317969585691
intactfor,4.920084560192115
impractical,4.919379102841078
nonconforming,4.915815232655794
kick,4.915516582772442
improved,4.91287804207674
grrrrrrrrrrr,4.909206697397239
presently,4.9074316592554466
renown,4.903839540022847
repacked,4.891624374106266
functioned,4.889155844362348
distorted,4.870745455350047
income,4.863025005817877
rid,4.862564598493157
retrieve,4.8610838081302
designrecommend,4.859506260537192
mindnumbing,4.851853318683724
preinstalled,4.840065972009826
cel,4.83491430552348
random,4.830169423111774
tvcable,4.829803574624525
purchasethe,4.825045386675987
purchaser,4.825005501138781
reasonsloud,4.825000348098034
clicked,4.82476575096821
listens,4.819808440720018
earpiece,4.814682399555691
ultrafast,4.809301740734624
sign,4.801532020845095
companyif,4.8003548585857505
cheaper,4.795198436302641
unlockedbad,4.794185607654283
likewise,4.793328376542731
kat,4.791702990861812
replies,4.781101408191353
menu,4.774537691138321
dategettime,4.768024543213932
utilities,4.765860268617987
sucksits,4.764991062488754
moving,4.764596191645435
needsi,4.763827894328926
amazonthe,4.756301027712023
purposes,4.755384309383337
qualitynice,4.755250684980649
purpling,4.754022003777809
lighter,4.752932981930983
gorilla,4.748979146138592
bmp,4.74860021171543
incrediblevery,4.74782210310489
rtakin,4.746358511055049
ringi,4.743289290985773
suspect,4.73814227985061
wrong,4.736167194573331
vibration,4.722760076198485
goodbye,4.713264685001028
techie,4.7119557590972905
novelty,4.709764770310141
silicone,4.704941059536217
itin,4.702433374198588
factory,4.699165637393226
outterbox,4.695904112409928
humpty,4.695347087349804
wheres,4.693327345203335
fun,4.6863620965038315
shttpyoutubefgqezxoqkhg,4.685030665274948
january,4.665930999613971
midrange,4.652507032586223
perfectly,4.649434597353128
iever,4.64644922475643
mbytes,4.644775256891019
worki,4.644152056718545
workfinally,4.643594803514926
sense,4.637663038926715
text,4.63181441832801
gwifi,4.629516831182469
view,4.623578290631345
handy,4.621137039372522
goddaughter,4.6165915772331045
remains,4.616362874503713
lgghl,4.605810127410039
idk,4.60369343559874
colombia,4.6020126096657465
wear,4.597761943011806
lolhappy,4.59700007809754
phonesscrew,4.593330499726353
gettin,4.592176017337577
rings,4.591652366240675
nither,4.584013442974439
goodgreat,4.575283706060013
purchasing,4.572409302317262
expert,4.562502219935687
tmo,4.561750652594182
towers,4.561732002090466
hardwares,4.560209058161985
whould,4.555168063423817
heros,4.553969888481741
telephone,4.548460805064016
shell,4.54752058552511
hay,4.543858524687267
scale,4.543640902183707
imposibel,4.541722365625201
excelentes,4.540390260527778
blackberryi,4.536656034970058
reservations,4.532377233069287
connectivity,4.53186492745364
iso,4.516425478001822
priceits,4.513270966896929
preferred,4.5036895020333825
breather,4.499156687463812
sexier,4.496611593364203
fyi,4.496444786544683
merchandise,4.491969265357982
login,4.49126137383713
costa,4.489494243577662
lockedtou,4.488420520679723
phonenot,4.4882941873225946
existent,4.483330628254229
idiot,4.478261952168936
fraudulentthis,4.4776721923372085
ppl,4.473502416759359
surprise,4.4633095496695505
senior,4.460037328489454
relating,4.45539873773005
theyll,4.447855992745521
plenty,4.442551543878584
everyday,4.436680400393275
gym,4.434497647926826
reflects,4.4326056570310355
complicated,4.431215036165282
prevent,4.430052343257422
buts,4.418431372465311
connecting,4.418049183284043
blurb,4.4151623070765735
cameraits,4.409186589469206
respect,4.406697038331979
lime,4.395393579370468
frustrating,4.392982695541412
afraid,4.392064854695227
good,4.389568251689775
pedi,4.3894151455390835
oooooooonooooooor,4.386622445099155
mostest,4.380286130908405
unreliable,4.370586826548499
squeeze,4.367975958852526
disabling,4.3674766039158675
perform,4.364349253742874
problem,4.360387961518139
legal,4.358947400616514
easey,4.357094012880763
aroundguess,4.346126188848155
playgoogle,4.343075172879822
unlockedi,4.334818377360779
receives,4.334416442665316
patient,4.33157030070472
motivado,4.325224638804265
serviceactually,4.323953273024826
revealed,4.315828475076855
requirements,4.314214390114927
pocket,4.312531878820795
sandy,4.312398912548267
imei,4.310919035345744
instant,4.306385368771797
sizeand,4.304816145157065
issuesi,4.303697289306113
vga,4.297481554195634
powerfulli,4.29110342882341
recover,4.2895246232692275
usual,4.286668296553446
auto,4.279567447493906
ready,4.279056203739285
raste,4.276294946448179
forshe,4.271983929212709
particles,4.265469367709897
protectors,4.264329655994073
family,4.263099831436719
superblypros,4.262958938083034
moneymy,4.258930974110037
international,4.257479038150979
fence,4.2457697480662615
productsif,4.244566840162529
sidethis,4.233865765243666
manyi,4.228464674973748
phonesthey됛챭e,4.225785258233776
methe,4.224141422552811
hecha,4.218633490549282
myselfeven,4.216981329334634
specialty,4.213009658958853
dims,4.212916136073322
dad,4.209450968808231
factor,4.192483073993328
deceit,4.188955131032704
priceit,4.184908287034092
tuve,4.180723365560538
leasti,4.180051647807614
capability,4.173805368142569
sware,4.173768236953066
lights,4.167980864219517
accesories,4.163288153708897
asia,4.151826116241866
turns,4.151188183613508
woman,4.147732831622762
wow,4.142298597354369
semicomplaint,4.141076165333246
slapped,4.138686093455181
recommand,4.13215168403263
shooting,4.129097252615114
memories,4.125792128820138
orlando,4.1219300913305945
receptacle,4.120090715220734
blanksince,4.119465228478327
driven,4.116094741599878
colorado,4.115870474760242
daugther,4.115454706212531
absolute,4.109634317958049
minus,4.106112598883104
renew,4.102089199683139
selfies,4.10166764886601
blockswhen,4.088260945820965
markup,4.086766249919598
phoneyoud,4.086455104849106
systembattery,4.081309970395722
hard,4.074077910623891
wonderful,4.057424507909989
condition,4.053636735843338
deterrent,4.044554112269205
start,4.04426574397713
vision,4.0318311978214245
munipulate,4.030986956772674
zooming,4.0308218846897255
flawless,4.027723991143859
security,4.019826866231886
rounded,4.018564161266573
amolid,4.017259912604191
duracell,4.016805414491089
lotthey,4.012900661110648
toi,4.008067402992243
key,4.004543155067001
install,4.001104515276907
japanese,3.9980161937859733
brto,3.997528208028477
dumb,3.9970971426723536
genuinely,3.991084375520988
technological,3.989822170295434
carriers,3.9873624872681868
emergency,3.9767409684774515
risk,3.974467774714316
exceed,3.9709236549300284
galaxyit,3.9663842892177104
historic,3.9663745519734626
invariably,3.966006290862639
listingits,3.96255330611593
subject,3.960301908305457
totalmente,3.944818058813438
outgoing,3.9433808132959935
ugly,3.9419341541592225
typing,3.939396529477971
packages,3.9372848136165968
ereader,3.9238652085420354
phoneam,3.9232246833507163
quadruple,3.9209893842623718
miss,3.9179242190835937
happenhere,3.9166772928544815
dozens,3.9077711956386922
lasted,3.903190025851254
isolated,3.9020445926863965
thick,3.895473916211987
speedy,3.8941709922298715
handable,3.8926248137563864
wanted,3.8827169577097624
keys,3.882102554582613
wrist,3.876313445374758
refurbisedi,3.874359322170497
actual,3.8726757165577927
explain,3.8545647193564547
seamless,3.8524098983519814
teaching,3.8509010245835174
purchasesi,3.8483095039072035
practically,3.843969600515926
added,3.8423193800198945
quicklytheyre,3.8394545539752336
greate,3.8393002375966017
codes,3.8372691745496903
standby,3.832813175754994
hope,3.827476289975273
price,3.8274121514892854
neat,3.826725333861113
gents,3.825926180243734
screeni,3.8243685496322857
brought,3.8190899641741805
script,3.817539891806644
faltered,3.8130591533154896
hectic,3.81264859869262
colors,3.8077034858905465
serves,3.798975554962718
minor,3.7948072639548034
misleading,3.794623659700478
surpriseshowever,3.7936383131223734
gal,3.789841699320631
young,3.7857367435406006
appsserices,3.7831798173577162
necessarily,3.7744833061383547
degrees,3.7741739216689147
screenbattery,3.7735515435997384
husband,3.7722228677090768
february,3.7708600888056045
sold,3.769977173323987
pin,3.769148979807728
strictly,3.7681496906642415
phoneruth,3.763966296200121
